label;genre;origin
Maryam;F;arabic
Maryann;F;english
Maryanne;F;english
Marylou;F;english
Marylyn;F;english
Maryvonne;F;english
Marzena;F;polish
Marzio;M;italian
Mas'ud;M;arabic
Masego;F;african
Masha;F;russian
Mason;M;english
Masood;M;indian
Massimiliano;M;italian
Massimo;M;italian
Massinissa;M;
Massyl;M;
Masterman;M;english
Masuyo;M;japanese
Mat;M;english
Matej;M;czech, slovak, slovene
Mateja;M,F;slovene, slovak
Mateo;M;spanish
Mateus;M;portuguese
Mateusz;M;polish
Math;M;
Matheo;M;
Matheus;M;portuguese
Mathew;M;english
Mathias;M;german, scandinavian
Mathieu;M;french
Mathilda;F;english
Mathilde;F;french
Mathis;M;german, french
Mathurin;M;
Mathys;M;
Matias;M;finnish
Matija;M;slovene, croatian, serbian
Matild;F;hungarian
Matilda;F;english
Matilde;F;spanish, portuguese
Matis;M;
Matisse;M;
Matjaz;M;slovene
Matleena;F;finnish
Matrona;F;russian
Matryona;F;russian
Mats;M;swedish, norwegian
Matt;M;english
Matteo;M;italian
Mattheo;M;
Matthew;M;english, biblical
Matthias;M;greek, english, german, biblical
Matthieu;M;french
Matthis;M;
Matti;M;finnish
Mattia;M;italian
Mattie;F,M;english
Mattithyahu;M;biblical (original)
Matty;M;english
Matvei;M;russian
Matylda;F;czech, polish
Matys;M;
Maud;F;english
Maude;F;english
Maudie;F;english
Mauno;M;finnish
Maura;F;italian, spanish, scottish, irish, english
Maureen;F;irish, english
Maurene;F;irish, english
Mauri;M;finnish
Maurice;M;english, french
Mauricio;M;spanish, portuguese
Maurine;F;english, irish
Maurizio;M;italian
Mauro;M;italian
Maurus;M;ancient roman
Mave;F;irish
Maverick;M;english
Mavis;F;english
Mavourneen;F;irish
Mavreena;F;
Max;M;english, german
Maxence;M;
Maxene;F;english
Maxens;M;
Maxim;M;russian
Maxime;M;french
Maximiano;M;spanish
Maximilian;M;german, english
Maximilien;M;french
Maximilienne;F;french
Maximillian;M;english
Maximino;M;spanish, portuguese
Maximo;M;spanish
Maximus;M;ancient roman
Maxine;F;english
Maxwell;M;english
May;F;english
Maya;F;indian, english
Mayane;F;
Mayar;F;
Maybelle;F;english
Maybelline;F;english
Mayeul;M;
Mayim;F;
Mayline;F;
Maylis;F;
Mayme;F;
Maynard;M;english
Maynerd;M;english
Mayra;F;english
Mayson;M;english (modern)
Mayssa;F;
Mayte;F;spanish
Mazin;M;arabic
Mckayla;F;english (modern)
Mckenna;F;english
Mckenzie;M,F;english
Meadhbh;F;irish
Meadow;F;english
Meagan;F;english
Meaghan;F;english
Meall;M;irish
Meave;F;irish
Meaveen;F;
Mechteld;F;dutch
Mechtilde;F;german
Medb;F;irish
Medea;F;greek mythology (latinized)
Media;F;english
Medusa;F;greek mythology
Meena;F;indian
Meera;F;indian
Mefodi;M;russian
Meg;F;english
Megan;F;welsh, english
Meghan;F;english
Mehalia;F;
Mehdi;M;
Mehetabel;F;biblical
Mehitabel;F;biblical (variant)
Mehmed;M;turkish
Mehmet;M;turkish
Mehmud;M;indian
Mehrdad;M;iranian
Mei;F;chinese
Meical;M;welsh
Meike;F;german
Meinard;M;german
Meinhard;M;german
Meinir;F;welsh
Meinrad;M;german
Meinwen;F;welsh
Meir;M;jewish
Meirion;M;welsh
Meiriona;F;welsh
Meïssa;F;
Mel;M,F;english
Melaina;F;ancient greek
Melania;F;italian, spanish
Melanie;F;english, dutch
Melany;F;english
Melba;F;english
Melchior;M;judeo-christian legend
Melchiorre;M;italian
Melchor;M;spanish
Mele;F;hawaiian
Melek;M,F;jewish, turkish
Melesina;F;
Melete;F;greek mythology
Melia;F;english
Melicent;F;english
Melina;F;
Melinda;F;english
Meline;F;
Meliora;F;
Melisa;F;english
Melissa;F;english, greek mythology, ancient greek
Melita;F;english
Melitta;F;ancient greek, english
Mellan;M;irish
Melle;F;
Mellina;F;
Mellony;F;english (modern)
Melodie;F;
Melody;F;english
Melor;M;russian
Melpomene;F;greek mythology
Melusine;F;
Melva;F;english
Melvil;M;
Melville;M;english
Melvin;M;english
Melvyn;M;english
Melyssa;F;english (modern)
Menachem;M;jewish
Menahem;M;biblical, jewish
Menashe;M;jewish
Mendel;M;jewish
Menelaus;M;greek mythology (latinized)
Menes;M;ancient egyptian
Menno;M;dutch, german
Menuha;F;jewish
Meraud;F;
Mercedes;F;spanish
Mercia;F;english
Mercury;M;roman mythology
Mercy;F;english
Meredith;M,F;english
Mererid;F;welsh
Merete;F;danish
Merfyn;M;welsh
Meriam;F;
Merideth;F;english
Meriel;F;english
Meriem;F;
Merilyn;F;english
Merita;F;esperanto
Meriwether;M,F;english
Merla;F;english
Merle;F,M;english
Merletta;F;english
Merlin;M;welsh mythology, english
Merlyn;M,F;english
Merrick;M;english
Merrill;M,F;english
Merrilyn;F;english
Merrion;M;welsh
Merritt;M,F;english
Merry;F;english
Merten;M;german
Merton;M;english
Merv;M;english
Mervin;M;welsh
Mervyn;M;welsh
Merwan;M;
Meryam;F;
Meryem;F;turkish
Meryl;F;english
Meshach;M;biblical
Meshulam;M;jewish
Meshullam;M;biblical, jewish
Meta;F;german, scandinavian
Methoataske;F;native american
Methodius;M;ancient greek (latinized)
Methuselah;M;biblical
Metin;M;turkish
Metody;M;polish
Mette;F;danish
Meuric;M;welsh
Meurig;M;welsh
Meyer;M;jewish
Mhairi;F;scottish
Mia;F;danish, swedish
Mica;F;
Micaela;F;italian
Micah;M;biblical, english
Micaiah;M,F;biblical
Micajah;M;biblical (variant)
Micha;M;dutch
Michaël;M;english, german, czech, biblical
Michaela;F;english, german, czech
Michal;M,F;polish, czech
Michalina;F;polish
Michayla;F;english (modern)
Micheal;M;english
Micheil;M;scottish
Michel;M;french, german
Michela;F;italian
Michelangela;F;italian
Michelangelo;M;italian
Michele;M;italian
Michelina;F;italian
Micheline;F;french
Michelle;F;french, english
Michelyne;F;english (modern)
Michi;F;japanese
Michiel;M;dutch
Michiko;F;japanese
Michjo;M;esperanto
Mick;M;english
Micka;M;
Mickaël;M;
Mickey;M;english
Mictlantecuhtli;M;new world mythology
Midas;M;greek mythology
Midge;F;english
Midori;F;japanese
Mieczyslaw;M;polish
Mieke;F;dutch
Miela;F;esperanto
Mieszko;M;polish
Mignon;F;french
Miguel;M;spanish, portuguese
Miguela;F;spanish, portuguese
Miha;M;slovene
Mihael;M;slovene
Mihaela;F;romanian, slovene
Mihai;M;romanian
Mihaita;M;romanian
Mihajlo;M;serbian, croatian
Mihammad;M;arabic
Mihangel;M;welsh
Mihhaelo;M;esperanto
Miia;F;finnish
Miina;F;finnish
Mika;M;finnish
Mikael;M;scandinavian
Mikaela;F;scandinavian
Mikail;M;
Mikala;M;hawaiian
Mikayla;F;ukrainian
Mike;M;english
Mikel;M;basque
Mikelo;M;esperanto
Mikhail;M;russian
Mikhaila;F;russian
Mikhailo;M;ukrainian
Miki;F;japanese
Mikkel;M;scandinavian
Mikko;M;finnish
Mikl;M;hungarian
Mikol;M;slovak, czech
Mikolaj;M;polish
Miksa;M;hungarian
Mikul;M;czech
Mikula;M;russian
Mila;F;czech, serbian, croatian, bulgarian
Milada;F;czech
Milagros;F;spanish
Milan;M;czech, russian, serbian, croatian
Milana;F;czech
Milburga;F;
Milburn;M;english
Mildred;F;english
Milena;F;czech, russian, italian
Miles;M;english
Milford;M;english
Milhan;M;
Milica;F;
Milla;F;
Millard;M;english
Millicent;F;english
Millie;F;english
Milo;M;english
Milogost;M;
Milos;M;czech, serbian
Miloslav;M;russian, czech
Miloslava;F;russian, czech
Miloslaw;M;polish
Milosz;M;polish
Miltiades;M;ancient greek
Milton;M;english
Mimi;F;italian
Mina;F;english, italian
Minako;F;japanese
Mindy;F;english
Minerva;F;roman mythology
Ming;M,F;chinese
Minh;M;vietnamese
Minna;F;german
Minnie;F;english
Minoru;M;japanese
Minta;F;
Minty;F;
Miquel;M;catalan
Mira;F;indian
Mirabella;F;italian
Mirabelle;F;french, english
Miracle;F;english
Miranda;F;english
Mircea;M;romanian
Mireia;F;spanish, catalan
Mireille;F;french
Mireio;F;provencal
Mirela;F;romanian
Mirele;F;jewish
Mirella;F;italian
Mirembe;F;african
Miren;F;basque
Miriam;F;jewish, english, biblical
Mirinda;F;esperanto
Mirja;F;finnish
Mirjam;F;dutch, german
Mirjami;F;finnish
Mirko;M;croatian, serbian
Mirna;F;croatian, serbian
Miroslav;M;czech, slovak, russian, croatian, serbian
Miroslava;F;czech, slovak, russian, croatian, serbian
Miroslaw;M;polish
Miroslawa;F;polish
Miruna;F;romanian
Mirza;M;arabic
Mis'id;M;arabic
Misha;M,F;russian
Misi;M;hungarian
Miska;M;hungarian
Missie;F;english
Misti;F;english (modern)
Misty;F;english
Mitch;M;english
Mitchell;M;english
Mithra;M;near eastern mythology
Mitica;M;romanian
Mitsuko;F;japanese
Mitxel;M;basque
Mitya;M;russian
Mitzi;F;german
Miya;F;
Miyako;F;japanese
Mnason;M;biblical, ancient greek
Mneme;F;greek mythology
Mo;F,M;english
Moa;F;swedish
Moana;F,M;maori
Moche;M;
Modest;M;russian
Modesta;F;spanish, late roman
Modeste;M;french
Modestine;M;french
Modesto;M;spanish, italian, portuguese
Modestus;M;late roman
Modesty;F;english
Modibo;M;
Mody;M;
Modya;M;russian
Mogens;M;danish
Mohamed;M;arabic
Mohamed-Ali;M;
Mohamed-Amine;M;
Mohamed-Lamine;M;
Mohammad;M;arabic
Mohammed;M;arabic
Mohan;M;indian
Mohana;F;indian
Mohandas;M;indian
Mohinder;M;indian
Mohini;F;indian
Moïra;F;irish, scottish
Moirrey;F;manx
Mois;M;spanish
Moïse;M;
Moishe;M;jewish
Mojisola;F;african
Mokosh;F;slavic mythology
Mollie;F;english
Molly;F;english
Mona;F;irish, english, scandinavian, arabic
Monat;F;irish
Monday;F;english
Monet;M;
Mongkut;M;thai
Monica;F;english, italian, portuguese, romanian
Monifa;F;african
Monika;F;german, scandinavian
Monique;F;french
Monna;F;english
Monroe;M;scottish, english
Monserrat;F;catalan
Monta;F;
Montague;M;english
Montana;F;english
Monte;M;english
Montgomery;M;english
Montserrat;F;catalan
Monty;M;english
Mora;F;english
Morag;F;scottish
Morana;F;slavic mythology
Moray;M;scottish
Morcant;F;welsh
Mordecai;M;biblical, jewish, english
Mordechai;M;jewish
Mordikai;M;english
Moreen;F;irish, english
Morgaine;F;french
Morgan;M;
Morgana;F;english
Morgane;F;french
Moriah;F;biblical, english
Moricz;M;hungarian
Moriko;F;japanese
Moritz;M;german
Morley;M;english
Morna;F;irish, scottish
Morpheus;M;greek mythology
Morrigan;F;irish mythology
Morris;M;english
Mort;M;english
Morten;M;danish
Mortimer;M;english
Morton;M;english
Morty;M;english
Morven;F;english
Morwenna;F;welsh
Mory;M;
Mose;M;
Moses;M;english, biblical
Moshe;M;jewish
Mosi;M;african
Moss;M;english, jewish
Mostafa;M;indian
Mostyn;M;welsh
Motel;M;jewish
Motke;M;jewish
Motya;M,F;russian
Mouctar;M;
Mouhamadou;M;
Mouhamed;M;
Moussa;M;
Moustafa;M;
Moustapha;M;
Moyna;F;irish, scottish
Moyra;F;irish, scottish
Mozes;M;dutch
Mscislaw;M;polish
Mstislav;M;czech, russian
Mu;M,F;chinese
Mu'tasim;M;arabic
Muadhnait;F;irish
Muhammad;M;arabic
Muhammed;M;arabic
Muhsin;M;arabic
Muhsina;F;arabic
Muir;M,F;scottish, irish
Muireadhach;M;irish, scottish
Muireall;F;scottish
Muireann;F;irish, irish mythology
Muirenn;F;irish
Muirgen;F;irish, irish mythology
Muirgheal;F;irish
Muiris;M;irish
Muirne;F;irish
Mukesh;M;indian
Mukhtar;M;arabic
Mukul;M;indian
Muna;F;arabic
Munashe;M,F;african
Mungo;M;scottish
Munir;M;arabic
Munira;F;arabic
Munro;M;scottish, english
Munroe;M;scottish, english
Murali;M;indian
Murchadh;M;scottish, irish
Murdag;F;scottish
Murdo;M;scottish
Murdoch;M;scottish
Muriel;F;english, french, irish
Murphy;M,F;irish, english
Murray;M;scottish, english
Murrough;M;irish
Murtagh;M;irish
Mus'ad;M;arabic
Musa;M;arabic, turkish
Muscowequan;M;native american
Mustafa;M;arabic
Mustapha;M;
Mwanajuma;F;african
Mya;F;english
Myf;F;welsh
Myfanwy;F;welsh
Myghal;M;cornish
Mykhailo;M;ukrainian
Mykhaylo;M;ukrainian
Mykola;M;ukrainian
Mykolas;M;lithuanian
Myla;F;
Mylan;M;
Myles;M;english
Myra;F;english
Myranda;F;english (modern)
Myrddin;M;welsh mythology
Myriam;F;french, english
Myrna;F;irish
Myron;M;english, ancient greek
Myrrine;F;
Myrtie;F;english
Myrtille;F;
Myrtle;F;english
Mysie;F;
Na;F,M;
Na'im;M;arabic
Na'ima;F;arabic
Naamah;F;biblical
Nabil;M;arabic
Nacho;M;spanish
Nacio;M;spanish
Nada;F;arabic
Nadejda;F;russian, bulgarian
Nader;M;arabic
Nadezhda;F;russian, czech, slovak, slovene
Nadia;F;french, english, arabic
Nadim;M;arabic
Nadine;F;french
Nadir;M;arabic
Nadira;F;arabic
Nadja;F;german, slovene
Nadra;F;arabic
Nadya;F;russian, arabic
Nadzeija;F;polish
Naël;M;
Naëlle;F;
Nagendra;M;indian
Nagi;M;arabic
Nagib;M;arabic
Nahal;F;jewish
Naheed;F;iranian
Nahel;M;
Nahia;F;
Nahil;M;
Nahla;F;
Nahor;M;biblical
Nahum;M;biblical, jewish
Naïa;F;
Naïl;M;arabic
Naïla;F;arabic
Naïm;M;
Naïma;F;
Nains;F;irish
Naïs;F;
Naitik;M;indian
Naji;M;arabic
Najib;M;arabic
Nakato;F;african
Nala;F;
Nalani;F;hawaiian
Naldo;M;italian
Namizata;F;
Namory;M;
Nan;F;english
Nana;F;japanese
Nanaea;F;near eastern mythology
Nanaia;F;near eastern mythology (hellenized)
Nanashi;M,F;japanese
Nancy;F;english
Nanda;M;indian
Nandag;F;scottish
Nandy;M;english
Nanette;F;english
Nanna;F;scandinavian
Nannie;F;english
Nanook;M;
Nanuk;M;
Naoise;M;irish, scottish, irish mythology
Naoko;F;japanese
Naomh;F,M;irish
Naomi;F;english, jewish, biblical, japanese
Naomie;F;
Naphtali;M;biblical
Napier;M;english
Napoleon;M;history
Narayan;M;indian, hindu mythology
Narca;F;
Narcisa;F;romanian
Narciso;M;italian, spanish, portuguese
Narcissa;F;english
Narcisse;M;french
Narcissus;M;greek mythology (latinized)
Narelle;F;english (modern)
Narendra;M;indian
Narinder;M;indian
Nasim;F;arabic, iranian
Nasir;M;arabic
Nasira;F;arabic
Nassim;M;
Nastasia;F;russian
Nastya;F;russian
Nat;M;english
Natacha;F;
Natale;F;italian
Natalee;F;english
Natalia;F;polish, italian, spanish, portuguese
Natalie;F;french, english
Natalya;F;russian, serbian
Natan;M;jewish
Natanaele;M;italian
Natasa;F;serbian, croatian, slovene
Natasha;F;russian, english
Natha;M;
Nathalie;F;french
Nathan;M;english, biblical
Nathana;M;
Nathanaël;M;biblical, english, scandinavian
Nathaniel;M;english, biblical (variant)
Natille;F;english
Natsuko;F;japanese
Natsumi;F;japanese
Naum;M;russian
Nava;F;jewish
Naveed;M;iranian, arabic
Naveen;M;indian
Navid;M;iranian
Nawal;F;arabic
Nawel;F;
Nawfel;M;
Nawra;F;arabic
Naya;F;
Nayel;M;
Nayeli;F;native american
Nayla;F;
Nazaire;M;french
Nazario;M;italian, spanish
Nazim;M;
Ndidi;M,F;african
Nea;F;swedish
Neacel;M;scottish
Neal;M;english
Neasa;F;irish, irish mythology
Neassa;F;irish
Neculai;M;romanian
Ned;M;english
Neela;F;
Neelam;M,F;indian
Neely;M;english
Nefertari;F;ancient egyptian
Nefertiti;F;ancient egyptian
Nehemiah;M;biblical
Neifion;M;welsh
Neil;M;irish, scottish, english
Neïla;F;
Neilina;F;scottish
Neirin;M;welsh
Nekane;F;basque
Nekoda;M;biblical
Nelda;F;english
Nelia;F;
Nell;F;english
Nelle;F;english
Nellie;F;english
Nelly;F;english
Nels;M;swedish
Nelson;M;english
Nelu;M;romanian
Nelya;F;
Nemesis;F;greek mythology
Nena;F;english
Nene;F;
Neo;M,F;african, english
Neoptolemus;M;greek mythology (latinized)
Nephele;F;greek mythology
Neptune;M;roman mythology
Nereida;F;spanish
Nereus;M;greek mythology, biblical
Nereza;F;
Nergis;F;turkish
Neriah;F;biblical
Nerida;F;
Nerina;F;italian
Nerio;M;italian
Nerissa;F;english
Nermine;F;
Nero;M;ancient roman, italian
Nerys;F;welsh
Nesrine;F;
Nessa;F;english, jewish, irish
Nesta;F;welsh
Nestor;M;greek mythology
Nestore;M;italian
Nethaniah;M;biblical
Netta;F;english
Nettie;F;english
Netuno;M;portuguese
Neus;F;catalan
Neva;F;
Nevada;F,M;english
Nevaeh;F;english
Nevan;M;irish
Neve;F;irish
Neves;F;portuguese
Nevil;M;english
Neville;M;english
Nevio;M;italian
Newt;M;english
Newton;M;english
Neyla;F;
Neza;F;slovene
Ngai;M;vietnamese
Ngaio;F;maori
Ngaire;F;maori
Ngoc;F;vietnamese
Ngozi;M,F;african
Nguyen;M;vietnamese
Nguyet;F;vietnamese
Nhung;F,M;vietnamese
Nia;F;welsh, african
Niall;M;irish, scottish
Niame;F;
Niamh;F;irish, irish mythology
Nibori;M;japanese
Nic;M;english
Niccol;M;italian
Nichjo;M;esperanto
Nichol;M;scottish
Nicholas;M;english, french
Nichole;F;english
Nick;M;english
Nickolas;M;english
Nickolaus;M;german
Nicky;M,F;english
Nico;M;italian
Nicodemo;M;italian, spanish, portuguese
Nicodemus;M;biblical, english
Nicol;M;italian,spanish,scottish
Nicola;M,F;italian
Nicolae;M;romanian
Nicolao;M;spanish
Nicolaos;M;greek
Nicolas;M;french
Nicolasa;F;spanish
Nicolau;M;portuguese
Nicole;F;french, english
Nicoleta;F;romanian
Nicoletta;F;italian
Nicolette;F;french
Nicolina;F;english
Nicomedo;M;italian
Nicostrato;M;italian
Nicu;M;romanian
Nicusor;M;romanian
Niels;M;danish, dutch
Nieve;F;spanish
Nieves;F;spanish
Nigel;M;english
Nigelia;F;english
Nigella;F;english
Niilo;M;finnish
Nikandros;M;ancient greek
Nike;F;greek mythology, ancient greek
Nikephoros;M,F;ancient greek
Nikias;M;ancient greek
Nikifor;M;russian, bulgarian
Nikita;M;russian
Nikki;F;english
Nikkole;F;english (modern)
Niklas;M;swedish
Niklaus;M;german
Niko;M;finnish
Nikodemos;M;ancient greek, greek
Nikodim;M;russian
Nikola;M;serbian, croatian, hungarian
Nikolaas;M;dutch
Nikolai;M;russian, bulgarian
Nikolao;M;esperanto
Nikolaos;M;ancient greek, greek
Nikolas;M;english, greek
Nikolaus;M;german
Nikole;F;english
Nikoleta;F;greek
Nikolett;F;hungarian
Nikolina;F;bulgarian
Nikomachos;M;ancient greek
Nikomedes;M;ancient greek
Nikon;M;ancient greek
Nikostratos;M;ancient greek
Nil;M;
Nila;F;indian
Niles;M;english
Nilofer;F;iranian
Niloofar;F;iranian
Nils;M;swedish, norwegian
Nimbus;M;english
Nina;F;russian, english, german, french
Nine;F;
Ninel;F;russian
Ninette;F;french
Ning;F,M;chinese
Ninian;M;scottish, irish
Nino;M;italian
Ninon;F;french
Niocl;M;irish
Niouma;F;
Nir;M;jewish
Nirvana;F;english
Nishant;M;indian
Nissa;F;jewish
Nita;F;english
Niu;F;chinese
Nivek;M;english (modern)
Niven;M;scottish
Nizar;M;arabic
Nkechi;F;african
Nkosana;M;african
Nkosazana;F;african
Nkruma;M,F;african
Nnamdi;M;african
No;M;french
Noa;F,M;
Noach;M;jewish
Noah;M,F;english, biblical
Noak;M;swedish
Noam;M;jewish
Noan;M;
Noble;M;english
Nobu;M;japanese
Noe;M;
Noel;M;french
Noelani;F;hawaiian
Noele;F;
Noelene;F;english
Noelie;F;
Noella;F;french
Noelle;F;french, english
Noemi;F;italian, spanish
Noemie;F;
Noga;F;jewish
Noha;F,M;
Noham;M;
Nohan;M;
Nohemi;F;spanish
Nola;F;irish, english
Nolan;M;irish, english
Nolann;M;
Nolene;F;english
Nolhan;M;
Noll;M;english
Nomusa;F;african
Nona;F;english
Nonie;F;english
Noor;F,M;arabic
Noora;F;finnish
Nora;F;irish, english, scandinavian
Norah;F;irish, english
Norbert;M;german, english, hungarian
Noreen;F;irish, english
Norene;F;irish, english
Norhane;F;
Nori;M;japanese
Norina;F;italian
Norm;M;english
Norma;F;english, italian
Norman;M;english
Normand;M;english
Normina;F;english
Norris;M;english
Norton;M;english
Norwood;M;english
Nouha;M;
Nour;F,M;
Noura;F;
Nourane;F;
Nova;F;english
Novia;F;spanish
Novio;M;spanish
Nowell;M;english (modern)
Nsia;M,F;african
Nsonowa;M,F;african
Nuada;M;irish mythology
Nuadha;M;
Nuala;F;irish
Nudd;M;welsh mythology
Nuha;F;arabic
Nuno;M;portuguese
Nunzia;F;italian
Nunziatina;F;italian
Nunzio;M;italian
Nuo;F;chinese
Nur;F,M;arabic
Nura;F;arabic
Nuray;F;turkish
Nyah;F;african
Nyala;F;
Nydia;F;english
Nye;M;welsh
Nyree;F;maori
Nyssa;F;
Nyx;F;greek mythology
Oana;F;romanian
Obadiah;M;biblical
Obed;M;biblical
Oberon;M;english
Obi;M;african
Ocean;M,F;english
Oceane;F;
Ochieng;M;african
Octave;M;
Octavia;F;english
Octavian;M;history, romanian
Octavio;M;spanish
Octavius;M;ancient roman
Odalis;F,M;spanish
Odalys;F;spanish
Odd;M;norwegian
Oddmund;M;norwegian
Odelia;F;english
Odell;M;english
Odessa;F;
Odetta;F;english
Odette;F;french
Odharnait;F;irish
Odhiambo;M;african
Odhr;M;irish
Odila;F;
Odile;F;french
Odilon;M;portuguese, french
Odin;M;norse mythology
Odo;M;
Odoacer;M;
Odovacar;M;ancient germanic
Odran;M;irish
Odysseus;M;greek mythology
Oedipus;M;greek mythology (latinized)
Ofelia;F;spanish
Ofer;M;jewish
Ofra;F;jewish
Ofydd;M;welsh
Ogden;M;english
Oighrig;F;scottish
Ois;M;irish, irish mythology
Oiva;M;finnish
Oksana;F;ukrainian
Ola;M;norwegian, swedish
Olabode;M;african
Olaf;M;norwegian, danish
Olalla;F;spanish
Olamide;F;african
Olanrewaju;M;african
Olav;M;norwegian, danish
Olavi;M;finnish
Olayinka;F;african
Oldrich;M;czech
Ole;M;danish, norwegian
Oleg;M;russian
Olek;M;polish
Oleksander;M;ukrainian
Olena;F;ukrainian
Olga;F;russian, scandinavian, hungarian, romanian
Oli;M;english
Olimpia;F;italian, spanish, romanian
Olive;F;english
Oliver;M;english
Olivette;F;english
Olivia;F;english
Olivie;F;french
Olivier;M;french
Oliwia;F;
Olle;M;swedish
Olli;M;finnish
Ollie;M,F;english
Olof;M;swedish
Olov;M;swedish
Olufemi;M;african
Olufunmilayo;F;african
Olufunmilola;F;african
Olujimi;M;african
Olukayode;M;african
Olumide;M;african
Oluwafunmilayo;F;african
Oluwasegun;M;african
Oluwaseun;M;african
Oluwaseyi;F,M;african
Oluwatoyin;M,F;african
Oluwayemisi;F;african
Olwen;F;welsh
Olwin;F;welsh
Olwyn;F;welsh
Olya;F;russian
Olympe;F;french
Olympia;F;
Olyvia;F;english
Om;M;indian
Omar;M;arabic
Ombeline;F;
Omega;M;english
Omid;M,F;iranian
Omolara;F;african
Omri;M;biblical, jewish
Ona;F;lithuanian
Ondine;F;
Ondrej;M;slovak, czech
Oneida;F;english
Onesime;M;french
Onesimus;M;biblical, ancient greek (latinized)
Onesiphorus;M;biblical, ancient greek (latinized)
Oni;F;african
Onisim;M;russian
Onni;M;finnish
Onora;F;irish
Onur;M;turkish
Oona;F;irish
Oonagh;F;irish
Opal;F;english
Opaline;F;english
Opeyemi;M;african
Ophelia;F;english
Ophelie;F;
Ophiuchus;M;astronomy
Ophrah;F,M;biblical, jewish
Oprah;F;english
Ora;F,M;english
Orabela;F;esperanto
Orah;F;jewish
Oral;M;
Oralee;F;english
Oralie;F;english
Oran;M;irish
Orazio;M;italian
Orb;M;hungarian
Orel;M;german
Oren;M;jewish
Orestes;M;greek mythology
Orfeo;M;italian
Oriana;F;italian
Oriane;F;french
Orianne;F;french
Orinda;F;
Orinthia;F;literature
Orion;M;greek mythology
Orla;F;irish
Orlagh;F;irish
Orlando;M;italian
Orlane;F;
Orli;F;jewish
Orly;F;jewish
Ormerod;M;english
Ormond;M;english
Ormonda;F;
Ormonde;M;
Orna;F;irish
Ornat;F;irish
Ornella;F;italian
Orpa;F;
Orpah;F;biblical
